종목코드,판매비와관리비,판매비와관리비_전기,판매비와관리비_전전기,매출원가,매출원가_전기,매출원가_전전기
389500,7263834195.0,6989766491.0,5710501644.0,6797742697.0,5368676004.0,4995993630.0
060720,29642138642.0,28581883287.0,39511051866.0,363509684008.0,260571620150.0,290453483984.0
180400,27637163181.0,26735453094.0,23024170991.0,26036836325.0,28807717329.0,33668523228.0
024840,9042522634.0,10540884358.0,7589784584.0,725179161552.0,674655939941.0,669626346290.0
100120,79472546782.0,73254763251.0,76557692419.0,138441809858.0,127312330539.0,124956383604.0
389260,,,,103949221670.0,48571045536.0,37383765423.0
094480,25421188299.0,25693395441.0,25374643444.0,76967022214.0,84115031876.0,91164057308.0
237880,144928993453.0,146692212986.0,132290892192.0,167538560277.0,180070918131.0,164483733731.0
089980,28022149366.0,26737251379.0,27219664297.0,161253429269.0,139164784448.0,147421113233.0
064820,80412836847.0,69520070434.0,70369781773.0,449397387460.0,407990006416.0,479336004715.0
071200,48745402775.0,51011480304.0,46171411873.0,39429694830.0,37014448275.0,35745947598.0
304360,15891047505.0,12152703094.0,12541767308.0,9000572811.0,7026592980.0,6554654080.0
114190,8933428737.0,10124006042.0,8527240521.0,209414170779.0,207526449874.0,123756151802.0
