종목코드,조회코드,종목명,영문명,시장구분,통화,현재가,등락률,시가총액,거래량,배당수익률,업종_소분류,상장폐지여부,국가,기준연도,결산월,매출액_전전기,매출액_원화_전전기,매출액,매출액_원화,매출액_전기,매출액_원화_전기,PER_전전기,PER,PER_전기,PBR_전전기,PBR,PBR_전기,EBITDA_전전기,EBITDA_원화_전전기,EBITDA,EBITDA_원화,EBITDA_전기,EBITDA_원화_전기,영업이익_전전기,영업이익_원화_전전기,영업이익,영업이익_원화,영업이익_전기,영업이익_원화_전기,당기순이익_전전기,당기순이익_원화_전전기,당기순이익,당기순이익_원화,당기순이익_전기,당기순이익_원화_전기,배당수익률_전전기,배당수익률_전기,ROA_전전기,ROA,ROA_전기,영업이익률
600582,600582.SS,천지과기,Tiandi Science & Technology Co Ltd Class A,상해,CNY,4.74,0.64,19616911348.0,20936966.0,6.37,채굴 지원 서비스 및 장비,True,중국,2025,12.31,29927650000.0,6011268000000.0,29242410000.0,5873630000000.0,30526660000.0,6131585000000.0,11.37,68.72,9.42,1.18,0.8,1.02,4372150000.0,878190000000.0,2458870000.0,493889000000.00006,4527080000.0,909308000000.0,3512620000.0,705545000000.0,1563880000.0,314122000000.0,3617950000.0,726702000000.0,2358360000.0,473701000000.0,2446900000.0,491485000000.00006,2621700000.0,526593999999.99994,4.29,5.27,6.58,6.47,6.24,5.35
600664,600664.SS,할빈제약그룹,Harbin Pharmaceutical Group Co.  Ltd. Class A,상해,CNY,7.78,-9.01,19594006835.0,448958797.0,0.0,제약,True,중국,2025,12.31,15456580000.0,3104609000000.0,15964060000.0,3206541000000.0,16175860000.0,3249083000000.0,22.61,62.8,15.81,1.96,3.98,1.96,980530000.0,196948000000.0,874780000.0,175708000000.0,1247570000.0,250587000000.0,683680000.0,137324000000.0,608160000.0,122156000000.0,965300000.0,193890000000.0,395260000.0,79393000000.0,361600000.0,72630000000.0,628850000.0,126309999999.99998,,,3.44,2.76,4.81,3.81
600179,600179.SS,안통홀딩스,Antong Holdings Co.  Ltd. Class A,상해,CNY,4.62,0.22,19549654643.0,38954570.0,0.0,"배달, 우편, 항공 화물 및 육상 물류",True,중국,2025,12.31,7343780000.0,1475071000000.0,9080100000.0,1823829000000.0,7549240000.0,1516340000000.0,23.6,18.19,30.83,1.22,1.69,1.7,1014360000.0,203745000000.0,2008450000.0,403417000000.0,1069069999.9999999,214733000000.0,526919999.99999994,105835999999.99998,1357000000.0,272567999999.99997,605530000.0,121628000000.0,567680000.0,114024000000.0,1085990000.0,218132000000.00003,610440000.0,122611999999.99998,,,4.24,7.41,4.44,14.94
688352,688352.SS,합비 기중과기,Hefei Chipmore Technology Co Ltd Class A,상해,CNY,16.41,-3.87,19520874436.0,24049708.0,0.59,경영 지원 서비스,True,중국,2025,12.31,1629340000.0,327269000000.0,2190260000.0,439935999999.99994,1959380000.0,393560000000.0,39.37,80.4,49.9,2.51,3.49,2.6,701020000.0,140806000000.0,792190000.0,159120000000.0,731350000.0,146899000000.0,395420000.0,79424000000.0,306950000.0,61654000000.0,339560000.0,68204999999.99999,371660000.0,74652000000.0,265790000.00000003,53387000000.0,313280000.0,62925000000.0,0.61,0.89,6.21,3.55,4.43,14.01
688372,688372.SS,위측과기,Shanghai V-Test Semiconductor Tech Co Ltd Class A,상해,CNY,114.5,-7.03,19350102685.0,7873066.0,0.45,반도체 장비 및 테스트,True,중국,2025,12.31,736520000.0,147938000000.0,1574640000.0,316283000000.0,1076870000.0,216300000000.0,64.87,70.22,176.46,3.08,6.18,8.61,343190000.0,68934000000.0,813560000.0,163412000000.0,501020000.0,100634000000.0,116860000.0,23473000000.0,342180000.0,68730000000.0,167280000.0,33599000000.0,118000000.0,23701000000.0,303200000.0,60900000000.0,128229999.99999999,25756000000.0,0.48,0.17,3.37,4.8,3.01,21.73
600132,600132.SS,중경맥주,Chongqing Brewery Co Ltd Class A,상해,CNY,39.98,1.24,19349168496.0,3564223.0,6.33,양조업,True,중국,2025,12.31,14814840000.0,2975709000000.0,14721870000.0,2957035000000.0,14644600000.0,2941514000000.0,21.0,16.01,21.1,13.3,14.16,23.48,3757120000.0,754655000000.0,3850770000.0,773465000000.0,3652840000.0,733710000000.0,3240490000.0,650886000000.0,3230060000.0,648791000000.0,3076320000.0,617910000000.0,1336600000.0,268469000000.0,1230900000.0,247238000000.0,1114590000.0,223877000000.0,3.74,4.7,21.79,22.88,19.26,21.94
600500,600500.SS,중화국제,Sinochem International Corp Class A,상해,CNY,5.39,-2.18,19340970973.0,108586361.0,0.0,다각적 화학 산업,True,중국,2025,12.31,54272290000.0,10901132000000.0,47339880000.0,9508688000000.0,52925280000.0,10630572000000.0,9.69,,,0.84,1.94,1.22,917070000.0,184202000000.0,1178550000.0,236723000000.0,899880000.0,180749000000.0,-1253750000.0,-251827000000.0,-1415120000.0,-284242000000.0,-1664620000.0,-334356000000.0,-1847740000.0,-371136000000.0,-2223200000.0,-446553000000.0,-2836620000.0,-569763000000.0,,,-2.98,-4.79,-5.88,-2.99
603132,603132.SS,금휘광업,Jinhui Mining Inc Ltd Class A,상해,CNY,19.74,-3.24,19305720000.0,7513600.0,2.75,특수 채굴 및 금속,True,중국,2025,12.31,1282890000.0,257682000000.00003,1723710000.0,346224000000.0,1539060000.0,309135000000.0,33.97,36.27,30.58,3.66,6.15,4.7,643190000.0,129192000000.0,1028220000.0,206529000000.0,896510000.0,180073000000.0,456630000.0,91719000000.0,777300000.0,156128000000.0,681940000.0,136974000000.0,342980000.0,68892000000.0,542270000.0,108920000000.0,476960000.0,95803000000.0,3.45,2.68,6.42,7.08,7.88,45.09
600114,600114.SS,동목신재료그룹,NBTM New Materials Group Co Ltd Class A,상해,CNY,28.88,-2.99,19277809085.0,17082943.0,0.84,산업용 기계 및 장비,True,중국,2025,12.31,3861080000.0,775537000000.0,6037500000.0,1212691000000.0,5142990000.0,1033020000000.0001,60.44,34.44,48.76,4.75,5.51,6.97,625830000.0,125703000000.0,1187500000.0,238521999999.99997,948000000.0,190416000000.0,275770000.0,55391000000.0,798650000.0,160417000000.0,583020000.0,117106000000.0,197920000.0,39754000000.0,535770000.0,107615000000.00002,397000000.0,79742000000.0,1.03,0.94,2.93,8.85,6.55,13.23
600602,600602.SS,운세지련,Inesa Intelligent Tech Inc Class A,상해,CNY,17.89,-2.08,19219280491.0,24638202.0,0.24,IT 서비스 및 컨설팅,True,중국,2025,12.31,5263800000.0,1057287999999.9999,6348040000.0,1275067000000.0,5622740000.0,1129383000000.0,261.7,124.28,151.29,7.2,5.24,6.1,144590000.0,29042000000.0,266240000.0,53476000000.0,247920000.0,49798000000.0,56770000.0,11403000000.0,163940000.0,32930000000.0,150030000.0,30135000000.000004,192910000.0,38748000000.0,193730000.0,38912000000.0,202390000.0,40653000000.0,0.18,0.21,3.05,2.6,2.85,2.58
688596,688596.SS,정범과기,Shanghai GenTech Co Ltd Class A,상해,CNY,60.4,-7.08,19187296207.0,21147759.0,0.15,산업용 기계 및 장비,True,중국,2025,12.31,5469340000.0,1098570999999.9999,4916430000.0,987515000000.0,5469340000.0,1098570999999.9999,19.83,140.67,17.39,3.13,5.27,2.74,748810000.0,150405000000.0,381830000.0,76694000000.0,748810000.0,150405000000.0,642620000.0,129076000000.0,203870000.0,40949000000.0,642620000.0,129076000000.0,527750000.0,106004000000.0,136300000.0,27377000000.0,527750000.0,106004000000.0,0.77,0.86,6.53,1.24,6.53,4.15
600110,600110.SS,낙덕투자,Nuode New Materials Co Ltd Class A,상해,CNY,11.03,-3.33,19139045680.0,139381984.0,0.0,전자 장비 및 부품,True,중국,2025,12.31,4571600000.0,918251000000.0,7328100000.0,1471922000000.0,5277320000.0,1060002000000.0,201.5,,,0.99,3.37,3.05,459300000.0,92255000000.0,526169999.99999994,105685999999.99998,180760000.0,36308000000.0,204160000.0,41008000000.0,115900000.0,23279000000.0,-102170000.0,-20522000000.0,27310000.0,5486000000.0,-298510000.0,-59958000000.00001,-351690000.0,-70640000000.0,2.86,,0.33,-1.76,-2.35,1.58
603871,603871.SS,찌아여우국제물류,Jiayou International Logistics Co Ltd Class A,상해,CNY,13.99,2.64,19138441125.0,15561905.0,2.94,"배달, 우편, 항공 화물 및 육상 물류",True,중국,2025,12.31,6995260000.0,1405068000000.0,8376600000.0,1682523000000.0,8753600000.0,1758248000000.0,12.76,16.56,14.6,2.71,3.12,3.31,1291920000.0,259496000000.0,1467930000.0,294848000000.0,1623800000.0,326156000000.0,1195490000.0,240126000000.00003,1260970000.0,253279000000.0,1468620000.0,294986000000.0,1038790000.0,208651000000.00003,1141080000.0,229196999999.99997,1276420000.0,256381000000.0,3.52,3.58,17.61,14.55,18.16,15.05
600007,600007.SS,중국국제무역센터,China World Trade Center Co Ltd Class A,상해,CNY,18.95,0.8,19088004019.0,1703900.0,5.69,"부동산 임대, 개발 및 운영",True,중국,2025,12.31,3953760000.0,794153000000.0,3770060000.0,757254000000.0,3912070000.0,785778000000.0,18.36,15.86,16.03,2.39,1.95,2.1,1825840000.0,366737000000.0,1693990000.0,340255000000.0,1791800000.0,359901000000.0,1708550000.0,343180000000.0,1587950000.0,318955000000.0,1677440000.0,336931000000.0,1259200000.0,252923000000.0,1202300000.0,241492999999.99997,1262390000.0,253563000000.0,5.65,5.46,9.8,10.12,10.03,42.12
600518,600518.SS,강미제약,Kangmei Pharmaceutical Co Ltd Class A,상해,CNY,1.38,0.73,19083877432.0,141063163.0,0.0,제약,True,중국,2025,12.31,4874020000.0,978995000000.0001,5252220000.0,1054960000000.0,5189140000.0,1042290000000.0,159.18,,,3.95,2.67,3.38,428470000.0,86062000000.0,86130000.0,17300000000.0,-142010000.0,-28525000000.0,172030000.0,34554000000.0,-135750000.0,-27268000000.0,-388090000.0,-77951000000.0,102520000.0,20592000000.0,10330000.0,2073999999.9999998,8570000.0,1722000000.0,,,0.7,0.09,0.09,-2.58
601187,601187.SS,하문은행,Xiamen Bank Co Ltd Class A,상해,CNY,7.2,-0.69,19001720794.0,26115626.0,3.45,은행,True,중국,2025,12.31,12519700000.0,2514707000000.0,11869600000.0,2384128000000.0,12374130000.0,2485468000000.0,6.17,8.21,8.84,0.55,0.56,0.65,5987720000.0,1202694000000.0,5641410000.0,1133134000000.0,5920410000.0,1189174000000.0,5713230000.0,1147560000000.0,5326100000.0,1069799000000.0,5627320000.0,1130303000000.0,2543870000.0,510962000000.0,2376510000.0,477346000000.0,2336400000.0,469289000000.00006,4.9,3.88,0.72,0.64,0.68,44.87
603115,603115.SS,Nantong Haixing Electronics Co Ltd Class A,Nantong Haixing Electronics Co Ltd Class A,상해,CNY,77.68,-2.9,18999176368.0,11371600.0,0.75,알루미늄,True,중국,2025,12.31,,,,,,,,88.35,,,8.58,,,,,,,,,,,,,,,,,,,,,,,,,
688561,688561.SS,기안신,Qi An Xin Technology Group Inc Class A,상해,CNY,27.81,2.21,18973448282.0,11085640.0,0.0,소프트웨어,True,중국,2025,12.31,6442490000.0,1294038000000.0,4391610000.0,882099000000.0,4349250000.0,873590000000.0,285.31,,,2.02,2.49,2.35,308040000.0,61873000000.0,-893690000.0,-179507000000.0,-1081050000.0,-217141000000.0,-47500000.0,-9541000000.0,-1170410000.0,-235088000000.0,-1421540000.0,-285530000000.0,71750000.0,14412000000.0,-1287220000.0,-258552000000.0,-1379370000.0,-277061000000.0,,,0.5,-9.01,-8.84,-26.65
603833,603833.SS,오파인가구,Oppein Home Group Inc Class A,상해,CNY,31.3,1.13,18959261579.0,4193119.0,8.0,건설 자재 및 비품,True,중국,2025,12.31,22782090000.0,4576011000000.0,17232090000.0,3461237999999.9995,18924720000.0,3801219000000.0,13.72,10.15,11.91,2.23,1.06,1.61,3918480000.0,787066000000.0,3057400000.0,614110000000.0,3460330000.0,695041000000.0,3125460000.0,627780000000.0,2082760000.0000002,418343999999.99994,2552680000.0,512731000000.00006,3035670000.0,609745000000.0,1996760000.0,401070000000.0,2599130000.0,522060999999.99994,4.13,3.68,9.61,5.67,7.48,12.09
688131,688131.SS,호원의약,Shanghai Haoyuan Chemexpress Co Ltd Class A,상해,CNY,88.83,-3.39,18941584392.0,3541284.0,0.25,제약,True,중국,2025,12.31,1880050000.0,377626000000.0,2876900000.0,577853000000.0,2270180000.0,455988000000.0,68.09,75.24,78.46,3.47,6.33,5.53,273200000.0,54876000000.0,513179999.99999994,103078000000.0,429980000.0,86365000000.0,149980000.0,30126000000.0,342370000.0,68768000000.0,267250000.0,53679000000.0,127450000.0,25599000000.0,239810000.0,48168000000.0,201590000.0,40491000000.0,0.23,0.3,3.24,3.93,4.08,11.9
603516,603516.SS,북경 순중과기,Beijing Tricolor Technology Co Ltd Class A,상해,CNY,93.17,-2.2,18938505554.0,6259558.0,0.11,전자 장비 및 부품,True,중국,2025,12.31,498990000.0,100227000000.0,329210000.0,66125000000.0,494890000.0,99404000000.0,446.04,64.39,343.3,6.7,10.87,20.29,42060000.0,8448999999.999999,-13310000.0,-2674000000.0,95610000.0,19203000000.0,18870000.0,3790999999.9999995,-33990000.0,-6827000000.0,73380000.0,14738999999.999998,17480000.0,3511999999.9999995,279620000.0,56164000000.0,85800000.0,17234000000.0,0.26,0.17,1.09,15.98,5.31,-10.32
603773,603773.SS,옥격광전집단,WG Tech JiangXi Group Co Ltd Class A,상해,CNY,84.23,-4.07,18924681258.0,12439648.0,0.0,전자 장비 및 부품,True,중국,2025,12.31,1813620000.0,364283000000.0,2551280000.0,512451000000.0,2220830000.0,446077000000.00006,,,,3.47,19.32,10.37,190500000.0,38265000000.0,165890000.0,33320000000.0,141170000.0,28356000000.0,60370000.0,12127000000.0,-4920000.0,-989000000.0,2900000.0,582000000.0,-4540000.0,-911999999.9999999,-158400000.0,-31816000000.000004,-122360000.0,-24578000000.0,0.21,0.09,0.89,-3.06,-2.2,-0.19
601137,601137.SS,박위합금,Ningbo Boway Alloy Material Co Ltd Class A,상해,CNY,20.58,-2.7,18895052261.0,15259516.0,0.19,특수 채굴 및 금속,True,중국,2025,12.31,17755800000.0,3566430000000.0005,20752970000.0,4168442000000.0,18655020000.0,3747047000000.0,9.43,26.44,11.64,1.92,2.1,1.95,2208700000.0,443639999999.99994,1574220000.0,316198000000.0,2232360000.0,448392000000.0,1768550000.0,355231000000.0,1093890000.0,219719000000.0,1762750000.0,354065000000.0,1123570000.0,225681000000.0,124890000.0,25086000000.0,1353540000.0,271873000000.0,2.57,2.48,7.29,0.67,8.05,5.27
601969,601969.SS,해남광업,Hainan Mining Co.  Ltd. Class A,상해,CNY,9.52,-1.04,18892529022.0,13166088.0,1.14,철 및 강철,True,중국,2025,12.31,4678740000.0,939771999999.9999,4416020000.0,887001000000.0,4065530000.0,816603000000.0,21.24,45.26,32.34,2.24,2.84,3.41,1730300000.0,347549000000.0,1899340000.0,381502000000.0,1766130000.0,354745000000.0,980870000.0,197017000000.0,546760000.0,109821000000.0,933300000.0,187462000000.0,625360000.0,125609999999.99998,431030000.0,86576000000.0,706490000.0,141906000000.0,0.6,1.0,5.18,2.96,5.19,12.38
603005,603005.SS,정방테크놀로지,China Wafer Level CSP Co Ltd Class A,상해,CNY,28.9,-1.87,18847762303.0,26401922.0,0.41,반도체 장비 및 테스트,True,중국,2025,12.31,913290000.0,183443000000.0,1473890000.0,296045000000.0,1129960000.0,226963000000.0,115.81,53.57,84.89,4.26,4.27,5.2,317310000.0,63734000000.0,541180000.0,108701000000.0,380150000.0,76356000000.0,143080000.0,28739000000.0,415080000.0,83372000000.0,215040000.0,43192000000.0,150100000.0,30148000000.0,369620000.0,74241000000.0,252760000.0,50769000000.0,0.17,0.25,3.32,7.44,5.28,28.16
603658,603658.SS,안도생물,Autobio Diagnostics Co Ltd Class A,상해,CNY,32.98,1.82,18845588849.0,2522930.0,4.04,"의료 장비, 물품 및 유통",True,중국,2025,12.31,4443660000.0,892553000000.0001,4226410000.0,848917000000.0,4471200000.0,898086000000.0,20.12,17.65,15.7,2.88,2.12,2.27,1695440000.0,340546000000.0,1588400000.0,319045000000.0,1681900000.0,337827000000.0,1243890000.0,249848000000.0,1124760000.0,225919999999.99997,1204620000.0,241960000000.0,1217440000.0,244535000000.0,1068020000.0,214521999999.99997,1194450000.0,239917999999.99997,2.49,3.69,11.12,8.99,10.24,26.61
600606,600606.SS,녹지홀딩스,Greenland Holdings Corp Ltd Class A,상해,CNY,1.34,2.29,18832652541.0,159547373.0,0.0,건설 및 엔지니어링,True,중국,2025,12.31,360312200000.0,72372308000000.0,180506700000.0,36256576000000.0,240908100000.0,48388801000000.0,,,,0.32,0.48,0.29,7950760000.0,1596989000000.0,-10848630000.0,-2179056000000.0002,1036730000.0,208238000000.0,4665090000.0,937029000000.0001,-13415630000.0,-2694663000000.0,-2094050000.0000002,-420610999999.99994,-9556020000.0,-1919422000000.0,-26212740000.0,-5265091000000.0,-15552010000.0,-3123777000000.0,,,-0.87,-2.99,-1.72,-7.43
601865,601865.SS,복래특유리그룹,Flat Glass Group Co Ltd Class A,상해,CNY,9.9,0.51,18821538876.0,15366766.0,1.52,재생 가능 에너지 장비 및 서비스,True,중국,2025,12.31,21523710000.0,4323251999999.9995,15566790000.0,3126745000000.0,18682600000.0,3752587000000.0005,15.58,20.19,28.09,2.06,1.06,1.7,5335640000.0,1071717000000.0,3625510000.0,728219000000.0,3812530000.0,765784000000.0,3515430000.0,706109000000.0,1670620000.0,335561000000.0,1823270000.0,366222000000.0,2759690000.0,554312000000.0,980570000.0,196958000000.0,1006600000.0,202186000000.0,2.62,0.82,7.33,2.33,2.37,10.73
601567,601567.SS,삼성전기,NINGBO SANXING MEDICAL ELECTRIC Co. Ltd. Class A,상해,CNY,13.39,-0.52,18815753866.0,20217106.0,4.68,전기 부품 및 장비,True,중국,2025,12.31,11462510000.0,2302360000000.0,14360770000.0,2884504000000.0,14600480000.0,2932652000000.0,19.39,13.42,16.25,3.25,1.8,3.07,2241520000.0,450231000000.00006,1927300000.0,387117000000.0,3053060000.0,613238000000.0,1930590000.0,387779000000.0,1505970000.0,302489000000.0,2682330000.0,538772999999.99994,1903700000.0,382378000000.0,1273960000.0,255888000000.0,2259520000.0,453847000000.0,2.53,3.54,10.18,4.97,9.89,10.49
600339,600339.SS,중유공정,China Petroleum Engineering Co Ltd Class A,상해,CNY,3.36,0.9,18759375503.0,46421307.0,0.78,건설 및 엔지니어링,True,중국,2025,12.31,80343370000.0,16137769000000.0,99650700000.0,20015840000000.0,85917340000.0,17257357000000.0,26.83,55.67,41.18,0.68,0.72,0.99,1954640000.0,392610000000.0,2242060000.0,450341000000.0,2041480000.0,410052000000.00006,960460000.0,192917000000.0,1249040000.0,250881000000.0,1059079999.9999999,212727000000.0,745870000.0,149815000000.0,356240000.0,71554000000.0,635460000.0,127638000000.00002,1.29,0.65,0.69,0.32,0.59,1.25
603529,603529.SS,애마과기,Aima Technology Group Co Ltd Class A,상해,CNY,21.69,0.37,18745541029.0,4262760.0,5.42,오락용 제품,True,중국,2025,12.31,21036120000.0,4225315000000.0,25094570000.0,5040495000000.0,21606290000.0,4339839000000.0,20.83,9.35,12.79,4.87,1.87,2.75,2163270000.0,434514999999.99994,2721320000.0,546605000000.0,2430320000.0,488154000000.0,1819690000.0,365502000000.0,2105690000.0,422949000000.0,1967080000.0,395107000000.0,1881120000.0,377841000000.0,2034500000.0,408650000000.0,1987930000.0,399295000000.0,1.96,4.23,9.89,8.48,9.31,8.39
688615,688615.SS,Intsig Information Co Ltd Class A,Intsig Information Co Ltd Class A,상해,CNY,95.57,-0.36,18731720000.0,4742634.0,1.23,소프트웨어,True,중국,2025,12.31,,,1809640000.0,363484000000.0,1438140000.0,288865000000.0,,41.72,66.06,,6.44,9.96,,,527840000.00000006,106021000000.0,448770000.0,90141000000.0,,,428320000.0,86032000000.0,377510000.0,75826000000.0,,,454140000.0,91219000000.0,400530000.0,80450000000.0,,0.76,,12.34,15.16,23.67
688392,688392.SS,교성초성,SBT Ultrasonic Technology Co Ltd Class A,상해,CNY,161.77,-6.17,18722185647.0,4641081.0,0.23,산업용 기계 및 장비,True,중국,2025,12.31,525190000.00000006,105489000000.00002,774040000.0,155473000000.0,584550000.0,117414000000.00002,77.92,169.85,163.67,2.96,12.03,6.85,46150000.0,9270000000.0,130240000.00000001,26160000000.000004,60360000.0,12125000000.0,31680000.0,6364000000.0,110740000.0,22244000000.0,44090000.0,8856000000.0,66540000.00000001,13366000000.0,117550000.0,23611000000.0,85870000.0,17248000000.0,0.44,0.28,2.99,4.78,3.95,14.31
603667,603667.SS,오주신춘,Zhejiang XCC Group Co Ltd Class A,상해,CNY,48.85,-4.57,18716971390.0,15441842.0,0.23,산업용 기계 및 장비,True,중국,2025,12.31,3106080000.0,623887000000.0,3343290000.0,671534000000.0,3264550000.0,655717000000.0,87.15,205.19,271.74,4.53,6.22,8.43,328940000.0,66071000000.0,307450000.0,61753000000.0,304030000.0,61066999999.99999,174760000.0,35102000000.0,126460000.0,25401000000.0,138140000.0,27747000000.000004,138180000.0,27754000000.000004,91390000.0,18357000000.0,91370000.0,18353000000.0,0.5,0.18,3.15,1.96,1.83,3.78
600927,600927.SS,영안국제금융,Yongan Futures Co Ltd Class A,상해,CNY,12.88,1.42,18681727169.0,9242200.0,1.1,투자 관리 및 펀드 운영,True,중국,2025,12.31,23826580000.0,4785807000000.0,1853410000.0,372276000000.0,21730190000.0,4364726000000.0,20.58,29.15,36.94,1.45,1.44,1.63,1146270000.0,230239000000.0,886430000.0,178048000000.0,719700000.0,144560000000.0,1087860000.0,218508000000.0,825150000.0,165740000000.0,663450000.0,133259999999.99998,728580000.0,146342000000.0,651800000.0,130921000000.0,575100000.0,115515000000.00002,1.25,0.63,1.05,0.86,0.82,44.52
601139,601139.SS,심천가스,Shenzhen Gas Corp Ltd Class A,상해,CNY,6.45,-0.31,18555001735.0,12881645.0,2.47,천연가스 유틸리티,True,중국,2025,12.31,30928630000.0,6212325000000.0,29800920000.0,5985813000000.0,28348120000.0,5694003000000.0,12.57,12.73,14.95,1.26,1.11,1.36,3418660000.0,686672000000.0,3438040000.0,690564000000.0,3246780000.0,652148000000.0,2019590000.0,405655000000.0,2311220000.0,464231000000.00006,2122750000.0,426376000000.0,1439940000.0,289226000000.0,1407980000.0,282807000000.0,1457070000.0,292668000000.0,2.51,2.17,3.98,3.23,3.44,7.76
