종목코드,종목명,시장구분,종목구분,현재가,등락률,시가총액,상장주식수,거래량,외국인비율,PER,ROE,당기순이익,매출액,부채총계,영업이익,자본총계,자산총계,부채비율,영업이익률,ROE_계산,기준연도,보고서
089140,넥스턴앤롤코리아,KOSDAQ,보통주,2090,-0.71,32000000000,15316,59295,1.67,-2.12,-7.13,-2348922332.0,70440930511.0,118396989737.0,2281825045.0,222512651055.0,340909640792.0,53.21,3.24,-1.06,2025,사업보고서
099390,브레인즈컴퍼니,KOSDAQ,보통주,3890,0.78,31900000000,8208,6996,4.55,4.66,9.81,4557849663.0,25086446300.0,6002806270.0,2110371551.0,54138121953.0,60140928223.0,11.09,8.41,8.42,2025,사업보고서
207760,미스터블루,KOSDAQ,보통주,384,0.0,31900000000,83080,0,3.09,-1.72,-37.47,-18558584565.0,67463445141.0,26302769084.0,-2457410069.0,40409084890.0,66711853974.0,65.09,-3.64,-45.93,2025,사업보고서
318020,포인트모바일,KOSDAQ,보통주,2590,-1.71,31900000000,12301,12435,3.16,2.28,5.63,2853185386.0,87204429934.0,43142332217.0,3006771217.0,51876228905.0,95018561122.0,83.16,3.45,5.5,2025,사업보고서
087600,픽셀플러스,KOSDAQ,보통주,3900,0.39,31800000000,8167,1565,0.0,-8.82,-3.83,-3298324515.0,42707711339.0,22286170747.0,-5629969304.0,84702175180.0,106988345927.0,26.31,-13.18,-3.89,2025,사업보고서
037370,EG,KOSDAQ,보통주,3690,1.23,31800000000,8625,5843,2.83,-17.41,-2.02,-7676978839.0,62750627943.0,128430847610.0,-2165701772.0,23166205179.0,151597052789.0,554.39,-3.45,-33.14,2025,사업보고서
105550,엣지파운드리,KOSDAQ,보통주,2030,-0.73,31800000000,15661,78736,1.2,-1.56,15.29,15697205127.0,36390814582.0,48657485617.0,-15540147816.0,128436737300.0,177094222917.0,37.88,-42.7,12.22,2025,사업보고서
033830,티비씨,KOSDAQ,보통주,1677,3.45,31700000000,18907,51544,0.0,11.11,2.93,3799296059.0,42691388395.0,5961241021.0,1484573947.0,131331061306.0,137292302327.0,4.54,3.48,2.89,2025,사업보고서
290090,트윔,KOSDAQ,보통주,4260,2.77,31700000000,7441,785,0.6,-11.24,-4.36,-3100819229.0,21040468279.0,6473667041.0,-4083362675.0,62807488523.0,69281155564.0,10.31,-19.41,-4.94,2025,사업보고서
290560,파라택시스이더리움,KOSDAQ,보통주,1414,-0.07,31600000000,22363,831629,16.78,8.67,13.71,3341175730.0,13997153284.0,7583623395.0,3631464763.0,26259462159.0,33843085554.0,28.88,25.94,12.72,2025,사업보고서
080520,오디텍,KOSDAQ,보통주,2790,0.9,31600000000,11322,1786,2.17,16.61,0.7,890599267.0,37959545863.0,5197931756.0,-2276892782.0,128947238926.0,134145170682.0,4.03,-6.0,0.69,2025,사업보고서
232830,아이티센피엔에스,KOSDAQ,보통주,1907,-1.29,31500000000,16534,11527,1.78,-7.36,-33.99,-4594086807.0,269551291750.0,177142007289.0,-302711455.0,26006165423.0,203148172712.0,681.15,-0.11,-17.67,2025,사업보고서
050110,캠시스,KOSDAQ,보통주,1078,2.76,31500000000,29225,134020,2.52,-10.78,-27.9,-18619931234.0,489937482073.0,195508507845.0,-11268654368.0,54913653946.0,250422161791.0,356.03,-2.3,-33.91,2025,사업보고서
106240,파인테크닉스,KOSDAQ,보통주,1184,0.51,31500000000,26582,31479,0.41,-1.07,-29.63,-22221958418.0,42876376647.0,53052376805.0,-6412864510.0,76998410406.0,130050787211.0,68.9,-14.96,-28.86,2025,사업보고서
088340,유라클,KOSDAQ,보통주,7200,1.98,31400000000,4364,7511,5.22,-4.77,-28.65,-6832926692.0,43754173452.0,17363597391.0,-6774588931.0,19346779615.0,36710377006.0,89.75,-15.48,-35.32,2025,사업보고서
271830,팸텍,KOSDAQ,보통주,1063,-1.48,31300000000,29490,97492,2.06,-5.37,-9.72,-5409425476.0,38741691594.0,26034340041.0,-4126917694.0,61534271408.0,87568611449.0,42.31,-10.65,-8.79,2025,사업보고서
462310,뉴키즈온,KOSDAQ,보통주,3965,1.02,31300000000,7899,8727,1.23,-330.42,-10.27,-3981256288.0,49034721544.0,9919715117.0,723884290.0,44488226273.0,54407941390.0,22.3,1.48,-8.95,2025,사업보고서
258830,세종메디칼,KOSDAQ,보통주,412,0.0,31200000000,75786,0,1.68,-21.68,-0.12,-25447650.0,18535097964.0,37169198140.0,2264502775.0,22636699220.0,59805897360.0,164.2,12.22,-0.11,2025,사업보고서
305090,마이크로디지탈,KOSDAQ,보통주,1660,-2.35,31100000000,18750,76192,7.58,-1.91,-45.26,-13145531680.0,12842770689.0,36247142186.0,-9171245064.0,28953499933.0,65200642119.0,125.19,-71.41,-45.4,2025,사업보고서
197140,디지캡,KOSDAQ,보통주,2390,0.42,31100000000,13013,11686,1.04,-68.29,-0.93,-528568955.0,66632227178.0,19372574301.0,-2530392638.0,56507427435.0,75880001736.0,34.28,-3.8,-0.94,2025,사업보고서
022220,티케이지애강,KOSDAQ,보통주,600,0.33,31100000000,51795,15328,1.23,-2.47,-12.49,-11527550132.0,64731135694.0,52261300679.0,-10835464075.0,86664689413.0,138925990092.0,60.3,-16.74,-13.3,2025,사업보고서
187270,신화콘텍,KOSDAQ,보통주,3060,-1.45,31000000000,10144,4887,2.2,10.52,4.48,2903722333.0,53433430757.0,24169282363.0,4799876921.0,70887704174.0,95056986537.0,34.1,8.98,4.1,2025,사업보고서
012620,원일특강,KOSDAQ,보통주,7050,-0.14,31000000000,4400,934,2.72,4.79,5.02,8212015288.0,398115514874.0,116086035530.0,12364724352.0,166742147460.0,282828182990.0,69.62,3.11,4.92,2025,사업보고서
452160,제이엔비,KOSDAQ,보통주,3215,0.63,30900000000,9618,4866,1.17,-12.76,-0.9,-447661830.0,14901644432.0,32099844880.0,175123344.0,40059118468.0,72158963348.0,80.13,1.18,-1.12,2025,사업보고서
043200,파루,KOSDAQ,보통주,1475,10.82,30800000000,20902,7487850,1.32,-11.9,-15.82,-4133229989.0,28785165562.0,32170927259.0,-2733635782.0,23909651592.0,56080578851.0,134.55,-9.5,-17.29,2025,사업보고서
407400,꿈비,KOSDAQ,보통주,2105,0.96,30800000000,14635,26589,4.13,-3.74,-21.28,-15071577648.0,86393559485.0,54981085889.0,-4247887533.0,67680264403.0,122661350292.0,81.24,-4.92,-22.27,2025,사업보고서
031510,오스템,KOSDAQ,보통주,1100,-1.61,30800000000,28000,58831,2.1,2.69,1.4,802723032.0,128548602017.0,65311013130.0,4148090517.0,66291587950.0,131602601080.0,98.52,3.23,1.21,2025,사업보고서
020180,대신정보통신,KOSDAQ,보통주,4000,0.0,30700000000,7686,18564,1.92,2.48,28.18,5738588612.0,202861487817.0,96662192142.0,9099047769.0,38942736867.0,135604929009.0,248.22,4.49,14.74,2025,사업보고서
093380,풍강,KOSDAQ,보통주,3110,-0.32,30700000000,9879,16977,1.53,5.71,1.14,775328922.0,90273114653.0,21411356924.0,728436077.0,70470259397.0,91881616321.0,30.38,0.81,1.1,2025,사업보고서
097780,에코볼트,KOSDAQ,보통주,1509,0.47,30600000000,20293,29157,0.18,-2.34,-8.18,-24908902623.0,217426570735.0,37215797837.0,1079825912.0,216627479328.0,253843277165.0,17.18,0.5,-11.5,2025,사업보고서
246250,에스엘에스바이오,KOSDAQ,보통주,1969,0.0,30200000000,15348,0,1.06,-5.35,-48.68,-4903848305.0,3983968955.0,3593691909.0,-4105399044.0,7635025960.0,11228717869.0,47.07,-103.05,-64.23,2025,사업보고서
215090,솔디펜스,KOSDAQ,보통주,1304,1.56,30200000000,23156,57993,1.63,9.66,6.66,3103273766.0,26761166493.0,7851189308.0,1324012697.0,52178273921.0,60029463229.0,15.05,4.95,5.95,2025,사업보고서
091970,LSK아이로봇,KOSDAQ,보통주,4005,-0.12,30200000000,7535,16450,0.0,-8.88,-35.9,-10206415759.0,50111277900.0,52449972114.0,-262421464.0,21708015388.0,74157987502.0,241.62,-0.52,-47.02,2025,사업보고서
079170,한창산업,KOSDAQ,보통주,5800,-0.34,30200000000,5200,7077,7.62,7.2,9.41,6583407733.0,98562693505.0,13884829189.0,7885301834.0,72507252591.0,86392081780.0,19.15,8.0,9.08,2025,사업보고서
297570,아틀라스링크,KOSDAQ,보통주,869,0.0,30100000000,34621,0,1.13,6.08,11.45,4469199556.0,42912841922.0,57749470665.0,6538943174.0,54720091790.0,112469562455.0,105.54,15.24,8.17,2025,사업보고서
078590,휴림에이텍,KOSDAQ,보통주,3010,-2.11,30100000000,9992,152119,0.0,-1.54,-22.97,-11121566334.0,64375014019.0,32664555531.0,247792790.0,48942254410.0,81606809941.0,66.74,0.38,-22.72,2025,사업보고서
237820,플레이디,KOSDAQ,보통주,2340,-0.64,30000000000,12827,32325,2.78,5.11,6.65,5872618681.0,40227143049.0,54380995191.0,6224756280.0,91009360316.0,145390355507.0,59.75,15.47,6.45,2025,사업보고서
193250,링크드,KOSDAQ,보통주,2240,2.28,29900000000,13369,50599,1.72,2.79,-4.44,-2983890606.0,10455279389.0,12014938952.0,-7209846700.0,59831054948.0,71845993900.0,20.08,-68.96,-4.99,2025,사업보고서
444530,심플랫폼,KOSDAQ,보통주,4655,0.65,29900000000,6432,4537,1.74,-7.15,-28.78,-2529605356.0,10404472896.0,4741063510.0,-2664703884.0,14793200992.0,19534264502.0,32.05,-25.61,-17.1,2025,사업보고서
360350,코셈,KOSDAQ,보통주,5470,-1.97,29700000000,5438,11665,6.73,-47.98,-3.13,-870827920.0,13390488732.0,4783312714.0,-1528531452.0,18356852512.0,23140165226.0,26.06,-11.42,-4.74,2025,사업보고서
351330,이삭엔지니어링,KOSDAQ,보통주,3575,0.85,29600000000,8289,3838,4.19,-3.54,-23.0,-8907834071.0,78986196809.0,42961154823.0,-7182250667.0,34613158898.0,77574313721.0,124.12,-9.09,-25.74,2025,사업보고서
351870,차이커뮤니케이션,KOSDAQ,보통주,2655,11.55,29600000000,11161,143589,0.77,265.5,2.3,2521483697.0,66474697200.0,111922938522.0,4435474598.0,58495308229.0,170418246751.0,191.34,6.67,4.31,2025,사업보고서
318010,팜스빌,KOSDAQ,보통주,3735,0.13,29600000000,7929,4774,0.87,9.91,4.41,2902453242.0,12728245936.0,1954735303.0,-673132038.0,66547332653.0,68502067956.0,2.94,-5.29,4.36,2025,사업보고서
096630,에스코넥,KOSDAQ,보통주,1865,-0.64,29600000000,15876,19851,1.42,1.52,49.77,35701849592.0,278688408641.0,81957154350.0,13274075202.0,88664441724.0,170621596074.0,92.44,4.76,40.27,2025,사업보고서
458350,에스팀,KOSDAQ,보통주,3410,0.29,29600000000,8683,8647,2.95,14.27,14.99,2078352241.0,35151802281.0,9668962700.0,2462371133.0,15402811280.0,25071773980.0,62.77,7.0,13.49,2025,사업보고서
276730,한울앤제주,KOSDAQ,보통주,1306,17.34,29500000000,22577,786580,0.41,-0.78,-94.85,-11513655522.0,13893332928.0,44438216134.0,-4900577215.0,15979664433.0,60417880567.0,278.09,-35.27,-72.05,2025,사업보고서
195500,마니커에프앤지,KOSDAQ,보통주,1845,0.6,29500000000,15978,221667,1.23,10.98,2.76,2168562491.0,106758230980.0,43143191480.0,2485633089.0,79531026176.0,122674217656.0,54.25,2.33,2.73,2025,사업보고서
363260,모비데이즈,KOSDAQ,보통주,916,0.0,29500000000,32164,0,2.46,17.96,7.91,3096401239.0,44359105328.0,77040559500.0,4506603704.0,48974301989.0,126014861489.0,157.31,10.16,6.32,2025,사업보고서
464580,닷밀,KOSDAQ,보통주,1598,0.25,29400000000,18406,6378,1.64,-55.1,2.36,795505380.0,33841306055.0,11681675546.0,122524497.0,34299698529.0,45981374075.0,34.06,0.36,2.32,2025,사업보고서
376180,피코그램,KOSDAQ,보통주,1583,2.13,29400000000,18561,11981,2.14,6.85,-2.64,-1096511847.0,30872569046.0,19773602910.0,-704156204.0,39915440005.0,59689042915.0,49.54,-2.28,-2.75,2025,사업보고서
021880,메이슨캐피탈,KOSDAQ,보통주,1383,4.54,29300000000,21218,71793,1.53,-29.43,-5.46,-10545829677.0,25090614032.0,14189047347.0,-10097939629.0,54992629389.0,69181676736.0,25.8,-40.25,-19.18,2025,사업보고서
336060,웨이버스,KOSDAQ,보통주,3040,2.01,29300000000,9631,12362,0.0,15.92,6.68,2743505908.0,70202813590.0,14031692940.0,1991577750.0,42843959251.0,56875652191.0,32.75,2.84,6.4,2025,사업보고서
032790,엠젠솔루션,KOSDAQ,보통주,1140,11.55,29300000000,25680,204021,1.36,-1.57,-41.78,-16330139504.0,28591100187.0,26160262383.0,-10274069702.0,33686966849.0,59847229232.0,77.66,-35.93,-48.48,2025,사업보고서
262840,아이퀘스트,KOSDAQ,보통주,2760,0.73,29200000000,10567,4336,1.41,3.62,11.15,5961473289.0,43564251822.0,52466023566.0,4275151300.0,59938707489.0,112404731055.0,87.53,9.81,9.95,2025,사업보고서
075970,동국알앤에스,KOSDAQ,보통주,1585,-0.25,29200000000,18400,8371,2.4,40.64,0.74,579043927.0,110734618130.0,43708997404.0,3378074057.0,82054125494.0,125763122898.0,53.27,3.05,0.71,2025,사업보고서
038620,위즈코프,KOSDAQ,보통주,1923,-0.1,29100000000,15146,4781,3.35,2.05,4.89,4669088030.0,112636294223.0,18350123946.0,2490161826.0,97617482822.0,115967606768.0,18.8,2.21,4.78,2025,사업보고서
079000,와토스코리아,KOSDAQ,보통주,4045,2.41,29100000000,7200,15265,1.65,-9.17,-3.66,-2741730099.0,14125847378.0,4900625224.0,-4315807274.0,71111150656.0,76011775880.0,6.89,-30.55,-3.86,2025,사업보고서
066910,손오공,KOSDAQ,보통주,1892,-2.42,29100000000,15387,29633,0.0,4.77,2.15,808467817.0,96999899742.0,70614657204.0,-6683270784.0,49367053966.0,119981711170.0,143.04,-6.89,1.64,2025,사업보고서
119500,포메탈,KOSDAQ,보통주,2455,-0.41,29100000000,11847,18089,7.07,16.05,4.26,2158443277.0,51114697557.0,10790531087.0,1939868287.0,51368820073.0,62159351160.0,21.01,3.8,4.2,2025,사업보고서
239610,에이치엘사이언스,KOSDAQ,보통주,5380,-0.37,29000000000,5392,647,0.86,-2.6,-13.46,-11949100121.0,16705710069.0,2274522424.0,-11051574087.0,82770166755.0,85044689179.0,2.75,-66.15,-14.44,2025,사업보고서
069410,엔텔스,KOSDAQ,보통주,2830,2.17,29000000000,10245,6042,3.1,10.25,5.82,3161821903.0,66760703264.0,13882714654.0,2161590414.0,55932017256.0,69814731910.0,24.82,3.24,5.65,2025,사업보고서
026910,광진실업,KOSDAQ,보통주,3650,2.38,28900000000,7928,56749,1.38,-6.02,-21.69,-4862703566.0,56888193408.0,72832279537.0,-4251787340.0,20056659635.0,92888939172.0,363.13,-7.47,-24.24,2025,사업보고서
365590,하이딥,KOSDAQ,보통주,783,0.0,28800000000,36815,0,3.6,-1.54,-303.4,-14801817193.0,1766991674.0,10325140261.0,-11733752112.0,2235802722.0,12560942983.0,461.81,-664.05,-662.04,2025,사업보고서
139670,키네마스터,KOSDAQ,보통주,2040,0.99,28800000000,14119,11111,1.74,4.02,14.44,3414711614.0,12259444646.0,2218080511.0,925499754.0,25372100847.0,27590181358.0,8.74,7.55,13.46,2025,사업보고서
101670,하이드로리튬,KOSDAQ,보통주,505,-1.75,28700000000,56777,666005,4.27,-0.7,-47.54,-34672551082.0,3368949713.0,19548569957.0,-15061982581.0,62375819359.0,81924389316.0,31.34,-447.08,-55.59,2025,사업보고서
008470,부스타,KOSDAQ,보통주,1705,0.71,28700000000,16810,31239,1.86,-77.5,1.97,1560278310.0,120761096176.0,20295477430.0,1812628245.0,80059689083.0,100355166513.0,25.35,1.5,1.95,2025,사업보고서
013720,청보,KOSDAQ,보통주,2355,-1.46,28600000000,12166,4741,0.0,-2.17,-20.88,-12176839324.0,24907855868.0,26363105254.0,762078994.0,58356277724.0,81742214798.0,45.18,3.06,-20.87,2025,사업보고서
364950,에이아이코리아,KOSDAQ,보통주,3450,-2.82,28600000000,8296,22857,3.63,-35.94,-1.54,-1073545380.0,86949654104.0,26962918528.0,2819131422.0,56245031341.0,83207949869.0,47.94,3.24,-1.91,2025,사업보고서
069140,누리플랜,KOSDAQ,보통주,1894,-1.81,28600000000,15096,38092,1.67,49.84,0.54,1367211380.0,117635132082.0,94032935229.0,4820589569.0,46258861324.0,140291796553.0,203.28,4.1,2.96,2025,사업보고서
017000,신원종합개발,KOSDAQ,보통주,2445,1.03,28500000000,11668,26452,4.86,5.43,4.43,4857629900.0,211310547626.0,110009755024.0,8599532119.0,112097841300.0,222107596324.0,98.14,4.07,4.33,2025,사업보고서
310870,디와이씨,KOSDAQ,보통주,1301,-0.61,28500000000,21923,85308,1.39,3.64,7.02,3674732731.0,111038786425.0,77525919103.0,5122983201.0,53992464157.0,131518383260.0,143.59,4.61,6.81,2025,사업보고서
367000,플래티어,KOSDAQ,보통주,3395,-0.15,28500000000,8388,2227,0.76,-6.29,-13.06,-4291576944.0,38854699341.0,24025833507.0,-4398781277.0,32656103806.0,56681937313.0,73.57,-11.32,-13.14,2025,사업보고서
027040,서울전자통신,KOSDAQ,보통주,2045,0.74,28500000000,13918,108935,1.35,20.05,-44.97,-5341220014.0,33729253174.0,30721757760.0,-1609196308.0,8749722618.0,39471480378.0,351.12,-4.77,-61.04,2025,사업보고서
462980,아이지넷,KOSDAQ,보통주,1559,1.43,28400000000,18234,14550,2.23,9.51,18.38,2556522660.0,39018670597.0,28181648984.0,3329722972.0,22101643756.0,50283292740.0,127.51,8.53,11.57,2025,사업보고서
031310,아이즈비전,KOSDAQ,보통주,955,0.53,28400000000,29747,24303,2.95,2.5,6.29,8803771973.0,194376148403.0,78853404577.0,3377631184.0,205137498687.0,283990903264.0,38.44,1.74,4.29,2025,사업보고서
109960,앱토크롬,KOSDAQ,보통주,1875,0.0,28400000000,15132,5500,0.0,0.57,-1.83,-5634301225.0,9807257584.0,13886192801.0,-2286394194.0,306569180799.0,320455373600.0,4.53,-23.31,-1.84,2025,사업보고서
115480,씨유메디칼,KOSDAQ,보통주,2340,1.3,28400000000,12125,10729,0.0,2.92,1.38,819203805.0,48222586383.0,39987941025.0,10812879962.0,59675001189.0,99662942214.0,67.01,22.42,1.37,2025,사업보고서
388610,지에프씨생명과학,KOSDAQ,보통주,5320,2.9,28300000000,5325,38222,2.51,26.08,3.2,555427828.0,17714780998.0,10034613357.0,386262084.0,23798575731.0,33833189088.0,42.16,2.18,2.33,2025,사업보고서
053290,NE능률,KOSDAQ,보통주,1714,-1.1,28300000000,16526,6192,1.99,-3.51,-0.48,-386909708.0,62702088959.0,19536434453.0,1069301578.0,80089633158.0,99626067611.0,24.39,1.71,-0.48,2025,사업보고서
406820,뷰티스킨,KOSDAQ,보통주,1997,4.61,28200000000,14136,990164,0.54,-16.37,-5.21,-2148273140.0,54922098935.0,55060074279.0,-3158827820.0,32620119857.0,87680194136.0,168.79,-5.75,-6.59,2025,사업보고서
045300,성우테크론,KOSDAQ,보통주,2675,0.19,28200000000,10547,18449,2.8,3.95,6.58,4751848876.0,40916515347.0,25049725830.0,1952258057.0,75393416029.0,100443141859.0,33.23,4.77,6.3,2025,사업보고서
057680,티사이언티픽,KOSDAQ,보통주,1786,8.11,28200000000,15793,655080,0.8,21.52,-0.83,-1599183659.0,36366454993.0,32382263863.0,264326560.0,168892273458.0,201274537321.0,19.17,0.73,-0.95,2025,사업보고서
043220,티에스넥스젠,KOSDAQ,보통주,1710,0.0,28200000000,16486,0,0.0,-1.15,-95.55,-37736658087.0,14537599112.0,18559552198.0,-5872413576.0,18727940398.0,37287492596.0,99.1,-40.39,-201.5,2025,사업보고서
103840,우양,KOSDAQ,보통주,1720,-1.15,28200000000,16366,27878,4.69,30.71,4.96,2245978685.0,183775849010.0,106958061433.0,4665621991.0,46414583410.0,153372644843.0,230.44,2.54,4.84,2025,사업보고서
160550,NEW,KOSDAQ,보통주,1005,-0.1,28000000000,27906,19042,8.65,20.51,0.88,523557121.0,142653217026.0,116800700894.0,2654398845.0,122753920798.0,239554621692.0,95.15,1.86,0.43,2025,사업보고서
450520,인스웨이브,KOSDAQ,보통주,1901,0.42,28000000000,14705,4727,2.23,-13.02,-8.23,-3476596480.0,38958024167.0,12244738041.0,-4855159163.0,40508749208.0,52753487249.0,30.23,-12.46,-8.58,2025,사업보고서
430690,한싹,KOSDAQ,보통주,2565,2.6,27900000000,10895,823325,2.02,-14.57,-7.82,-2759256597.0,26257901602.0,15095705901.0,-1947522602.0,34184546979.0,49280252880.0,44.16,-7.42,-8.07,2025,사업보고서
131220,대한과학,KOSDAQ,보통주,3745,0.4,27900000000,7454,6111,2.95,7.82,7.53,4779172574.0,81117767870.0,15442048516.0,5530676716.0,56783249486.0,72225298002.0,27.19,6.82,8.42,2025,사업보고서
068100,케이웨더,KOSDAQ,보통주,2340,0.65,27900000000,11928,7250,2.46,-2340.0,-14.21,-1738048120.0,17691551363.0,4841458223.0,-1732031425.0,11518850741.0,16360308964.0,42.03,-9.79,-15.09,2025,사업보고서
130500,GH신소재,KOSDAQ,보통주,1917,1.7,27900000000,14545,7975,1.53,-11.21,-5.94,-3975140764.0,87624459425.0,99632582293.0,6843565684.0,94062081280.0,193694663573.0,105.92,7.81,-4.23,2025,사업보고서
032860,더라미,KOSDAQ,보통주,690,0.0,27900000000,40396,0,0.77,-4.45,-8.52,-4645964740.0,50919669504.0,3226701845.0,-1720450576.0,52424317937.0,55651019782.0,6.15,-3.38,-8.86,2025,사업보고서
290270,휴네시온,KOSDAQ,보통주,2885,0.17,27700000000,9608,26665,3.08,5.36,11.83,5768891620.0,37730120046.0,7460099148.0,4802475204.0,51029662017.0,58489761165.0,14.62,12.73,11.3,2025,사업보고서
058110,멕아이씨에스,KOSDAQ,보통주,1724,1.89,27700000000,16051,13941,5.47,26.12,-6.7,-2704437075.0,11287751059.0,19585967399.0,-2787134562.0,36634610993.0,56220578392.0,53.46,-24.69,-7.38,2025,사업보고서
215790,이노인스트루먼트,KOSDAQ,보통주,685,4.74,27600000000,40283,1671839,5.6,-2.48,-28.31,-11122636619.0,43686995895.0,30980168332.0,-9189011471.0,34177979279.0,65158147611.0,90.64,-21.03,-32.54,2025,사업보고서
007770,한일화학,KOSDAQ,보통주,7860,1.55,27600000000,3510,7974,2.4,-2.23,-18.62,-20290407319.0,124410156822.0,40759099442.0,-11994576228.0,86956830796.0,127715930238.0,46.87,-9.64,-23.33,2025,사업보고서
328380,솔트웨어,KOSDAQ,보통주,4025,4.41,27600000000,6853,28919,1.52,95.83,3.66,838852725.0,63674240726.0,15088696473.0,566164265.0,23358075810.0,38446772283.0,64.6,0.89,3.59,2025,사업보고서
